raman_shift,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA,DNA
1538.98,1.4971075930949078,1.5382361374765492,1.4748871643674497,1.5131106193659751,1.549641409212179,1.6172974116813548,1.5173192695955608,1.6215063748317262,1.617480565889067,1.5732309161196605,1.6648279642082133,1.9947994781476397,1.789108200923664,1.8429885972301059,2.003099885363833,1.6970676279430106,1.7742680186393254,1.8263368780218505,1.7286607112320032,1.6948408601843084,1.8191444383315822,1.8905318826511859,2.079275382211776,1.5720036866389802,2.0220226445327727,1.7653048061354635,1.8030280300866863,1.663654138231838,1.9616451357838542,1.9284260209144832,1.8100376747769695,1.6160624259328165,1.5657395522362914,1.6554533607288722,1.5605917784769971,1.4643887674883673,1.4918383832662276,1.5835553629375936,1.7258993074828952,1.7587767984512024,1.6943380148416567,1.7428895474125385,2.012217974025266,1.59411480390834,1.5318825772090872,1.7264879051904343,1.4903640072655238,1.9033069658369275,1.7037340165933514,1.7587767984512024,1.7258993074828952,1.5835553629375936,1.4918383832662276,1.870186631277075,1.7190136582143316,1.5254498782546468,1.7829419887018627,1.4931976375600067,1.5782730918887389,1.7498132698951763,1.592916828132891,1.4274604903926402,1.4606363954292716,1.6330570572285315,1.4596810108712346,1.548237555385253,1.5648586262255155,1.5386687873060125,1.470927652645489,1.6452995593239252,1.5368438480618838,1.490913301926575,1.6966261353932173,1.6357504838494359,1.6589218969514377,1.670403517595058,1.538720040915515,1.5636246767043296,1.4691694980303083,1.505938607525876,1.5317604527504067,1.8536236631375802,1.927512824007598,1.805875343584108,1.9269476397641554,1.8504177205516854,1.6530612590972762,1.5854958704644058,1.5799186077368423,1.5863843889729725,1.9208409465594087,1.9407863349791317,1.8328183158637423,1.6464345844600723,1.7255780056769996,2.0067493878565434,2.009043678845416,1.8556478469937783,1.903887104087048,2.1287825188183773,2.001003812937204,1.7648259257970544,1.7621686907111331,1.9687002391538027,1.799845945483586,1.9086101792370591,1.802963437837084,1.5906877953228624,1.5542203469533427,1.7658817360738057
1535.12,1.3047382573470339,1.3420166936772315,1.2716882072467048,1.3106844624604455,1.3595445530162278,1.4051631099249438,1.301507994926608,1.4142637339738653,1.4179630372031302,1.3713851830830242,1.4572696050421756,1.885743375645987,1.5835500371362612,1.6480333283804718,1.8379503407424376,1.491910309326463,1.5873242616239136,1.653561373010154,1.5319481452918398,1.5088123925930064,1.6258199551766905,1.697081116309172,1.9491615403658167,1.3462770098677381,1.8903940476863432,1.5600749666632752,1.6127713691365715,1.4565783595564266,1.804920458771136,1.7635682838797688,1.58773072399791,1.375424657116349,1.3176195246886575,1.4104035599806604,1.301711226094626,1.2183378065556638,1.2789884999635743,1.3684502386728354,1.534000750978456,1.5654066780771267,1.4589014973399068,1.5228710872393738,1.8200747391875862,1.3510776288862485,1.292151034157403,1.5410416184683469,1.2811308495226268,1.7302214223081196,1.5052089623202958,1.5654066780771267,1.534000750978456,1.3684502386728354,1.2789884999635743,1.701709245649751,1.5125165757650483,1.2920142513781998,1.5844383051231734,1.2602802237938653,1.3552701726650316,1.5393028720342607,1.3501247197998927,1.1984796816509928,1.219026850060307,1.4164111923211478,1.2247875805313804,1.3141966062088175,1.3343121812612324,1.3029851988285046,1.229905345334599,1.423063537457177,1.2996600516586834,1.2604597784240996,1.4772011860066636,1.4118703123441763,1.4546404432523488,1.4587413024402605,1.3124854133527732,1.3479865287972403,1.249481303063862,1.2849636180387196,1.3198655819219542,1.676572570972781,1.7454791790920565,1.6096562049931167,1.7676973756908114,1.665741325978657,1.4394889168492735,1.340886282201676,1.3724587059813902,1.360626347849287,1.7651336967312912,1.7950227624450885,1.647576026666711,1.4121802557293541,1.5121890489702123,1.8637683359467294,1.8807990744671288,1.6477232721267827,1.7104527322955685,2.0239431291650303,1.8499602993154933,1.553722607763024,1.5880272960024076,1.809398181808641,1.585104113808413,1.7214966193050611,1.5993555811504243,1.386383276181558,1.3210025790544804,1.5658125024068519
1531.27,1.1247798464861203,1.1515684099896593,1.0815988602627817,1.1205265574885852,1.1694476968202772,1.211211748319082,1.1041948295149944,1.2185345731636632,1.2241460093367913,1.1817725247758817,1.2727732857834755,1.7537280936703026,1.390839258585571,1.4530780595308377,1.646996179773949,1.2867529907099162,1.4003805046085018,1.4650790039064856,1.3286784938203384,1.3161400511591583,1.4324954720217986,1.5161110445698684,1.8053515046413353,1.1361176901152026,1.730150538481995,1.3614654445934156,1.416749354824332,1.2642937079292584,1.626578584929078,1.5781033297157159,1.3774403651528537,1.163955102701877,1.0920558632817174,1.206195392690483,1.0742101346070876,0.9968919417162312,1.0743251506341,1.1533451144080775,1.3421021944740175,1.372036557703052,1.237733859686747,1.309949996749215,1.627931504349906,1.1394000893508787,1.0756193178526559,1.3349901887771396,1.07189769177973,1.5324093725609105,1.299593727537489,1.372036557703052,1.3421021944740175,1.1533451144080775,1.0743251506341,1.5185816525765723,1.3060194933157658,1.0746776332518526,1.3925514109971073,1.0514577149000832,1.1399570092766245,1.3423737901643729,1.139704892577961,0.9858546449623208,1.0015782592282392,1.2137424799884333,1.0126257724824799,1.1035597519500258,1.1191354992945681,1.0825070031559971,1.0147068566641617,1.216701517152339,1.0878888048701116,1.0464672208860872,1.2719326849676302,1.2034301526668656,1.250358989553259,1.2543777843597654,1.0943305939172723,1.1406421558096544,1.038580635896074,1.0721728874214578,1.107970711093502,1.4790925066351204,1.5468970210023743,1.4066708892093325,1.5800095644615126,1.4810649314056288,1.2259165746012701,1.1333387527666325,1.17240808643149,1.149918842800514,1.59830450048688,1.6241275394741415,1.451437132222795,1.2054852597904844,1.3054684971605128,1.6862746163345463,1.7145560687915715,1.4513500625301756,1.5170183605040892,1.8759345790661865,1.6872980538767268,1.3554134302159047,1.4009865387226654,1.6346797963333026,1.3826332439432498,1.5293259361316582,1.401736190836902,1.1820787570402527,1.1188805135421331,1.372412243195464
1527.41,0.9510268980686859,0.9784336066373204,0.9046191234156808,0.9487710304172269,0.9920239643707228,1.0354433268637708,0.925379773360719,1.0343188924011208,1.0417299831096496,1.0043929411982315,1.099807986478445,1.6044934270890934,1.210975865271594,1.2581227906812038,1.4560420188054608,1.0957444526876132,1.2134367475930903,1.2818322561668074,1.138523013411514,1.1234677097253098,1.246075434693868,1.3413813201319205,1.668389565856115,0.9493094058907268,1.5584610643344787,1.1760965573282138,1.232258047236342,1.07200905630209,1.4482367110870193,1.397790179833997,1.1971914861428063,0.9743617090889021,0.9040861454426014,1.0224080421293236,0.8859333692380907,0.8082528716678252,0.8778483352778053,0.9604922443776047,1.1502036379695781,1.1786664373289764,1.0451039817307692,1.1112236456250661,1.435788269512226,0.94340236755887,0.8822874282948463,1.1495439020550522,0.8781632864622334,1.3345973228137014,1.1152490342839372,1.1786664373289764,1.1502036379695781,0.9604922443776047,0.8778483352778053,1.342779163226322,1.1208841780164083,0.8895390326257056,1.200664516871042,0.8586984759212081,0.9554028692294184,1.1658166822810243,0.9454712059115628,0.7977632663531105,0.8163442744453663,1.0250509202303888,0.8307727941548512,0.90852562763633,0.9346983433231421,0.892439593093491,0.8253321866341765,1.0262134984094118,0.8845884079530831,0.8489356293125369,1.0878988564498757,1.0104300048175037,1.0687754751540681,1.0646116604278772,0.900415198863494,0.9415915577415725,0.8540425521242592,0.8757506745439858,0.9196197148015447,1.295231757079368,1.3648633760868318,1.2172179278111348,1.3923217532322136,1.2963885368326014,1.0418024864564397,0.9554408703937382,0.9945853134982453,0.9617871418641095,1.4259143310343214,1.448205986415814,1.2661948430257632,1.0194597634455016,1.118753160042074,1.5137112778227024,1.5435632629538554,1.2723039008391517,1.341718461068061,1.7217590060465573,1.5246358084379603,1.1826925336426077,1.213945781442924,1.4651001869013571,1.204704297698107,1.3624408691652816,1.2220821996427906,0.9996640078069443,0.9323062992230439,1.1856809584396402
1523.55,0.7896848745382111,0.811069963396726,0.7473038017738138,0.789283755279537,0.8272733556675651,0.8778578455590083,0.7712288628828954,0.8731301717338956,0.8764154593413018,0.8453629697148212,0.9383737071270821,1.4437791707708683,1.0503835498126857,1.0875369304377747,1.2702487811063905,0.9259590855566773,1.044018967797874,1.1090567511551108,0.961481704065367,0.9507269898191008,1.080368734846818,1.1791322902966836,1.5656681117671998,0.7858521571943102,1.39821755513013,1.0105886222699973,1.0708281530968513,0.9019110952472873,1.2698948372449606,1.222628834234613,1.0349674950337628,0.8285206370789217,0.7461915824577434,0.8658484472068543,0.7368809299876345,0.6606222951082031,0.7059311218410469,0.7898916285814177,0.9715394646723418,0.999108468410192,0.8810118634719734,0.9550815125989492,1.2676629390292558,0.7787642812535823,0.7276219166485983,0.9709659963226719,0.6999276335701361,1.1491485261756933,0.9379945215401374,0.999108468410192,0.9715394646723418,0.7898916285814177,0.7059311218410469,1.1743017775989977,0.9499900408170013,0.7204994407496577,1.0352447805554676,0.6980657767721451,0.7939179966881136,0.9960502323931893,0.775516730078464,0.6342055458233623,0.6552712441993898,0.8713022419090192,0.6716514381181757,0.7446969632128252,0.7733158318481439,0.7403856650434858,0.6617813352446439,0.8674734827903062,0.7151714105222257,0.6843259696679115,0.9250997004534003,0.8405898747100659,0.8947579405215107,0.8894429306445957,0.7226594200641969,0.7591285095124971,0.6782919961511021,0.7038812382761974,0.7469646348672502,1.1249903223055229,1.1911039877583598,1.0412973207985219,1.2216964702964872,1.1253918751909084,0.8797820888889892,0.8146050468485305,0.8241718227705529,0.796231245040074,1.25908513478991,1.272284433357486,1.1027457643225,0.8678834330903304,0.9653798474090707,1.3362175582105194,1.3678206569539808,1.1048091044185169,1.1845530339874846,1.5490823642645728,1.3677829289077212,1.0163687073127656,1.03335470544869,1.295520577469411,1.0513172750729833,1.2056700486817158,1.054405141194954,0.8391390284816335,0.776827787290469,1.0189565970505121
1519.7,0.6283428510077366,0.6437063201561316,0.570324064926713,0.6236623541750131,0.668859308837606,0.7142113842040626,0.5985798431477333,0.7004279710190116,0.7111009355729541,0.6679833861371715,0.7596428978452164,1.283064914452643,0.8833675417354208,0.9230434223458959,1.0947773899461577,0.7561737184257417,0.8746011880026572,0.9415168675074056,0.7844403947192201,0.7779862699128917,0.9215664808267284,1.0231236077628014,1.4424023668605015,0.6068275514791872,1.243697028397365,0.845080687211781,0.8921021988709859,0.731813134192485,1.096957262610237,1.047467488635229,0.866735207957718,0.6680954578679429,0.5657406533321915,0.7092888522843854,0.5799836255134702,0.5047900198508247,0.52582737443111,0.60445617662904,0.7862580997715038,0.8333626509466986,0.7240541851374732,0.7776472705238167,1.1055420846349637,0.6062862860766143,0.5574898538377255,0.7923880905902916,0.5216919806780387,0.9698813560922851,0.7607400087963381,0.8333626509466986,0.7862580997715038,0.60445617662904,0.52582737443111,1.0058243919716736,0.7790959036175948,0.54341034449856,0.8632082547872704,0.5294014426656288,0.6170536124762077,0.8262837825053542,0.5974691839675986,0.46246993926712726,0.4861445624411149,0.70357641101298,0.5125300820815003,0.5808682987893204,0.6119333203731457,0.5731263441884801,0.49823048385511176,0.6928594656092896,0.554225262962911,0.527946793005518,0.7623005444569254,0.6707497446026275,0.7131744261223198,0.7069755037870112,0.5449036412648998,0.5766654612834216,0.5025414401779457,0.5156432842686202,0.5743095549329555,0.9547488875316775,1.0173445994298875,0.8586105365931164,1.0453836779295707,0.9543952135492156,0.7103971277957452,0.6515319880067106,0.661167614248412,0.6231500801785819,1.086694965337351,1.1064155404739198,0.9338483829957951,0.7094172695371973,0.7986697249818931,1.168584600799013,1.1920780509541058,0.9430899906330759,1.0273876069069074,1.3887397683241585,1.205120683468955,0.8500448809829234,0.8721126733109812,1.1259409680374648,0.8856592906378499,1.0286707352325286,0.8747511500008426,0.6713174591869898,0.6058014241646367,0.8589012101169489
1515.84,0.47941175236422134,0.49365615725077144,0.4195635483532566,0.4764433309709917,0.516781823880845,0.5566259028993004,0.4382628962507967,0.5449959903756161,0.5514869126242049,0.5150699520185076,0.5982086184938538,1.133830247871434,0.716351533658156,0.7524575621024662,0.9347887685941813,0.593462741591928,0.7168673930209036,0.7844482265876814,0.6270703419670899,0.6185332976917759,0.7489553351527183,0.8546342306262087,1.2848961372574987,0.4200192672547115,1.089176501664601,0.6795727521535649,0.7249069513693698,0.5691107366618041,0.9402325855975194,0.8877615558828501,0.6924946249146714,0.4857941178554669,0.38528972420664004,0.5323084406328985,0.3995517253681815,0.3243526485001756,0.3457236270211727,0.4264381427547579,0.6208283096814704,0.6676168334832056,0.5385587471057909,0.6002130284486838,0.9374167541519937,0.4259683820279663,0.37962451544454084,0.6275469468373255,0.3512057039986417,0.7967958125634772,0.5905756765622904,0.6676168334832056,0.6208283096814704,0.4264381427547579,0.3457236270211727,0.8226967988984952,0.6010811773682125,0.3663212482474627,0.6845549395664505,0.35270547360166,0.44787898409960264,0.6565173326175194,0.41942163785673364,0.2907343327108917,0.30896422917054084,0.5358505801169404,0.3382543111841895,0.4092382693932683,0.43518104590052914,0.3906616305284743,0.31746375337194416,0.5182454484282729,0.384808265532054,0.35510665037866135,0.5853449401129306,0.4931896085812147,0.531590911723129,0.5318067740037299,0.3671478624656031,0.40249618797384984,0.32679088420478863,0.33558958913093717,0.40165447499866147,0.7845074527578322,0.8353109545143458,0.6826899295805038,0.8861334138562261,0.7902384183731904,0.5410121667025011,0.48104651739935356,0.49816340572627094,0.4575941833545463,0.9309877155092342,0.950599307765115,0.7703993042925318,0.5371714395881392,0.6252911976576289,1.015742786688522,1.035334645602866,0.7755951942124405,0.858132531589363,1.2407312182253152,1.0424584380301891,0.6773239844096262,0.7108706411732725,0.9666389106923031,0.7138658252977115,0.8617856682661524,0.7070740915530054,0.5034958898923462,0.43477506103880487,0.6855078742722559
1511.98,0.33668611616418587,0.3609194746806449,0.2753578368482118,0.3353584337338045,0.3710409007972824,0.4111623816949042,0.296444058611199,0.40107748977987934,0.4032738913146517,0.36827305526459025,0.45983637904982894,0.9845955812902254,0.5557592181992478,0.5940564061621388,0.7799610705116228,0.43075176475811444,0.5532916056324186,0.6273795856679573,0.4697002892149592,0.4590803254706598,0.5832486353056683,0.6923852007909712,1.1479341984722784,0.24877834004894173,0.9403789574034198,0.5206851344976772,0.5692424105920035,0.4064083391311237,0.7835079085848011,0.7332074274128054,0.5242623378386267,0.3326609922449875,0.22739516122178208,0.3757488457104292,0.22696469044660067,0.16031867454503992,0.17380641358441434,0.2558375269585704,0.462015711195038,0.5018710160197123,0.36733218892269986,0.43697352573956155,0.775295899757701,0.2613302957226786,0.21722572821598052,0.45583742209465206,0.18071942731924429,0.6298918955892698,0.42750152483799464,0.5018710160197123,0.462015711195038,0.2558375269585704,0.17380641358441434,0.6542194132711714,0.43730762921878097,0.20533116074646476,0.5191352032508763,0.19207277445259696,0.28639411155829736,0.4867508827296844,0.25756023230140146,0.13535449820763104,0.14789119892456437,0.3821019017955712,0.1791329551475141,0.24540960496976355,0.2737985344255309,0.23100500607596888,0.1539129019824115,0.3515684320282121,0.21539126810119652,0.19049699073403603,0.42254578411645527,0.32334947847377676,0.3651393568572045,0.3493393471461454,0.18939208366630597,0.22832691466427776,0.1510403282316316,0.16372015286314878,0.2368473532431985,0.621075675374941,0.6615515661858736,0.5135354997606838,0.7268831497828815,0.6260816231971656,0.37899176913505067,0.3253858703230714,0.3351591972041304,0.2920382865305104,0.7864024120974107,0.7947830750563109,0.6123985282127106,0.385595109232968,0.4652494801275384,0.8579705914776933,0.8785912402516267,0.6196517630621937,0.6949222803903022,1.0803886222849008,0.8914149244084775,0.523794298566695,0.549628609035564,0.8021980773037499,0.5543433217675832,0.7050148477825866,0.5513739658514425,0.3356743205977029,0.27152262350960127,0.5254524873386929
1508.12,0.15672770530327199,0.18778467132830617,0.09837810000111093,0.15746878069561224,0.18094404460133157,0.2353939602395925,0.12379503887603686,0.2226185490411661,0.22655836590710784,0.19089347168694049,0.28110556976796314,0.7664833762869196,0.3502010544118449,0.3930087851609537,0.5580413699266223,0.22559444614156723,0.34882187139681214,0.42842597383630693,0.26643063774345754,0.25312023635171854,0.36921081466989525,0.4802133925448917,0.963035581112231,0.046402698805759264,0.7343515884264,0.31545529502548914,0.3674550429176393,0.19933256045571165,0.5565273418767265,0.5219834518370777,0.3259885709275737,0.15765170583301058,0.0394254433826655,0.19876843405894268,0.046532790301311605,-0.011916998107852047,-0.04723000369141738,0.04073240269381236,0.23703119667259237,0.28087659273505483,0.16756787104242654,0.23114980493240775,0.5651392366539886,0.06533257393066942,0.016160563075858607,0.24291761141373738,-0.028513730423652146,0.39499008651445894,0.21479610954543535,0.28087659273505483,0.23703119667259237,0.04073240269381236,-0.04723000369141738,0.4271411978604302,0.2236899577195227,-0.003955953004832107,0.30078115131431815,-0.0006864645262782224,0.07877070400519054,0.27624048486876923,0.05523347535723626,-0.06909265245455365,-0.045396437370606946,0.1864217657501917,-0.01787443804075031,0.04257411568351957,0.081676496955295,0.04093759601346241,-0.04406970759439065,0.13726941094241893,0.012090871184167547,0.0011958821427173947,0.2172772830774216,0.10718931288249159,0.13815996385821597,0.1230797378427402,-0.03684254389643537,-0.012192558001321362,-0.0686478667348142,-0.04907057775411254,0.024952482414746107,0.3963569814734651,0.41332386857377096,0.28348547520572887,0.5050702819664377,0.40720589629579884,0.18014855393863372,0.1326631644191025,0.142517859859782,0.09638131755664972,0.5806464033959696,0.568598221124175,0.4053630285219107,0.19956961288798564,0.2718657381120128,0.6262426797617876,0.6506008324680052,0.4175028708303928,0.4954430844803394,0.8337077054534944,0.6764683857929646,0.31908805077612007,0.33033944532828,0.5812307074378806,0.36414341371242986,0.5077870413677779,0.347766109164783,0.1313698014563976,0.069400557997254,0.3253832536717393
1504.27,-0.023230705557642273,0.003107547752477904,-0.09171124698281187,-0.02655499830941457,-0.009152811594619678,0.03538161858354775,-0.06735209011646442,0.03264612825479355,0.04414233967996548,0.001280813379797309,0.08507823055559456,0.5254119918095822,0.12537181276937334,0.16759175555356468,0.33096074607220355,0.0062883469307749695,0.1326681523477427,0.20329425518470232,0.0500468152092779,0.033872399547683944,0.10684187324539968,0.2243591531893252,0.6617193157847466,-0.210458692002895,0.4710943947335417,0.07712386854165748,0.14260626179477673,-0.02992990879206594,0.31873817675398186,0.2901522591320109,0.09767332418151302,-0.07569400938295823,-0.20869458416496797,-0.032667488869924884,-0.18881316640993456,-0.2661696577383123,-0.2846394889136075,-0.20404239388332573,-0.001187701057056295,0.04607001799510591,-0.08213752630791472,-0.02435550365578363,0.30694676484085587,-0.16986469221974113,-0.20810442881120092,0.01626103875340846,-0.25324564059194876,0.16008827743964846,-0.01917984727638028,0.04607001799510591,-0.001187701057056295,-0.20404239388332573,-0.2846394889136075,0.1707625675579808,-0.011289480929661831,-0.245441084256329,0.06257673101989153,-0.22557224333496645,-0.14423221521851634,0.03856745502580012,-0.17946556269799493,-0.2898955751697136,-0.270898679714974,-0.03721267544452772,-0.25276786838060455,-0.19146683349291538,-0.14118506651017826,-0.18714329606154492,-0.2850920149052808,-0.10877761326719498,-0.2420346249621182,-0.2374881243419893,-0.016304114656651637,-0.13985087636469104,-0.09638540890740513,-0.11777726560927138,-0.28731659584089947,-0.2610058055864244,-0.31469864509723405,-0.28641408498105836,-0.21048626295020056,0.158018972790082,0.15682191437459775,0.033136919072395195,0.2718823952876116,0.17465043646309691,-0.04078835183516248,-0.08970918854701505,-0.07976060630677345,-0.12937672356703525,0.3415245554456466,0.3323607070172777,0.18198262096078444,-0.027794882644771073,0.03847156671396425,0.3846540058452054,0.40361122403574873,0.18647556542262014,0.24760529562250672,0.5685257198597325,0.4208562858177606,0.08879352201172362,0.11105028162099641,0.3499857854852271,0.13713062022724723,0.27515937226313203,0.1261928533587127,-0.08023130765423966,-0.1482693587083503,0.09196914772695981
1500.41,-0.10390171732287935,-0.07768869381194697,-0.1703689078037456,-0.10016450991142495,-0.09152811594619854,-0.06159406221938304,-0.14751056356493236,-0.047948232078819035,-0.0356646717944093,-0.08435070972665445,-0.0014044190969211376,0.40487629957091326,0.0225927308756719,0.07011412112874767,0.2329032039532499,-0.08567872693181494,0.033354281433305245,0.10381744926887729,-0.04830946776080374,-0.0591418342479671,-0.003629259985967033,0.11203290176493001,0.5042130861817433,-0.33499754815254573,0.34518878035869627,-0.028801209895601036,0.04459525463865698,-0.12607223460564967,0.21065219260727966,0.18196436920297968,-0.010476003224515895,-0.17778275978994476,-0.3214764148684379,-0.14157851142468572,-0.29864127954184966,-0.37279174080915045,-0.38287789659175514,-0.3153036650547523,-0.10706276671467756,-0.05061504219193187,-0.18915412517234687,-0.1379134185838683,0.18685724306730608,-0.27962341642326627,-0.3086370113812621,-0.08676467609219521,-0.34623815514434736,0.05500062601144361,-0.11844237441290772,-0.05061504219193187,-0.10706276671467756,-0.3153036650547523,-0.38287789659175514,0.05356090799114661,-0.11809831667929076,-0.3500846411319777,-0.04990868967469898,-0.3219518628244043,-0.25188879691271987,-0.06329241490690093,-0.28467547630896084,-0.38803020748756245,-0.3755961493748587,-0.1280641671798821,-0.3588487724050548,-0.2850832131634895,-0.24877340749351037,-0.2859783492940483,-0.3883872894670909,-0.21989562420056918,-0.35215567329217556,-0.3362539201287645,-0.12247747726304817,-0.2479309591603336,-0.20230912564026646,-0.21995902464951889,-0.38427429336778884,-0.37711865445947246,-0.4113614508824704,-0.3928094502896893,-0.30466176109617943,0.04906445453482097,0.032708065568546205,-0.06835573881949684,0.16381971609498527,0.0720524394780812,-0.14389224119626756,-0.18607054149899951,-0.1686719927733958,-0.2196799400165094,0.2303050912827055,0.22680777518228099,0.08391317373882644,-0.13114238061420555,-0.06822291163942938,0.2761856216377602,0.2943658203060967,0.076737595353928,0.13879846148979952,0.4451852614440293,0.29885960173868575,-0.013559601883563848,0.014305062338371125,0.24207148857398864,0.026691963937158204,0.1639026609522143,0.024388925015382933,-0.17508697725556,-0.24933039146452396,-0.01473444356208225
1496.55,-0.1969836539750764,-0.17579841571160543,-0.26213617876150164,-0.1983105253807726,-0.19291310591737218,-0.16463072307249665,-0.24616714627073946,-0.1515695525077492,-0.13257318572757837,-0.182215307562599,-0.10518359867993998,0.26138142785821217,-0.0994574288730982,-0.051732921902273604,0.10388012221778482,-0.19886897168577225,-0.08348556670132706,-0.011366220738920439,-0.16633700732490134,-0.1720876895712573,-0.13481373069821462,-0.019014391563531047,0.33985875963947887,-0.46732008281154924,0.20211421856909917,-0.15458724053984516,-0.07647716596596152,-0.2444012509915994,0.07554471242390216,0.04801745786227456,-0.13064192256454768,-0.29445561739792936,-0.44177703428547255,-0.2572964728891195,-0.4084693926737647,-0.48761552257774493,-0.5056759061894393,-0.44139977238236916,-0.23278940718310326,-0.18183048101719707,-0.3175740438096654,-0.265666072877964,0.05475876911640096,-0.39722204949847173,-0.42463614511594805,-0.21039553390692006,-0.4624787983348456,-0.07481353163516238,-0.23897544307869154,-0.18183048101719707,-0.23278940718310326,-0.44139977238236916,-0.5056759061894393,-0.09294116646739613,-0.24626891957884595,-0.4708272067577261,-0.17562768927453506,-0.44242638718620153,-0.36723513444222367,-0.19231491682165525,-0.3979784601976934,-0.5106984978848731,-0.4883472705470418,-0.2398813877772418,-0.48008409129014046,-0.4021036877517072,-0.36404662997565196,-0.39241609892905194,-0.5088984431225355,-0.34688763669585404,-0.4707475714937758,-0.4514806818800022,-0.24988551239072448,-0.3714510537839251,-0.3233648019063937,-0.35133557198697996,-0.5135512234036408,-0.5098190531715269,-0.5431743678623376,-0.5155733333381091,-0.43022909195748454,-0.0803190358933015,-0.10795429641164508,-0.2036792826753525,0.03300699917759508,-0.057905023369605374,-0.2617252576089591,-0.2972567179820585,-0.27981122585667373,-0.3325589605783521,0.09684173428717648,0.0961231929103805,-0.041397786600342115,-0.24137971178160275,-0.18825419978699684,0.13813495082828478,0.15187181544133346,-0.044551739985152786,0.005812330883157409,0.28484266550361537,0.15943481993402914,-0.13510393650921737,-0.10823888208628757,0.11360208748918123,-0.08988217325793577,0.042531703158486166,-0.09538040244735796,-0.2918324167648773,-0.35816534981732634,-0.1347759837622542
1492.7,-0.27144920329683403,-0.25082349716428565,-0.34079383958243537,-0.27805416294961754,-0.27528841026895107,-0.24342346372487791,-0.3201595833000948,-0.2264071728175323,-0.21238019720195314,-0.2617302933043042,-0.185900738355621,0.14084573561954356,-0.18938912553008697,-0.1492105563270903,-0.009660189709424704,-0.2979104358454849,-0.1827994376157642,-0.11084302665474574,-0.25813620476364424,-0.26510192336690835,-0.25909375558350217,-0.12510029568657097,0.19604872391499792,-0.5762915819424936,0.08193158666583793,-0.26051231897710364,-0.17448817312208093,-0.3479391403293054,-0.03794557093013517,-0.055018627784421896,-0.2207663620695718,-0.38925231420441686,-0.5395212875618127,-0.34578667871486296,-0.502607775358263,-0.5778342082530695,-0.6039143138675869,-0.5526610435537953,-0.3386644728407249,-0.2854216169318804,-0.43172508259839304,-0.3721266181230437,-0.06533075265714915,-0.4913009559586357,-0.5174354521036963,-0.31342124875252414,-0.5632206890999437,-0.18608280961796717,-0.34532815072497136,-0.2854216169318804,-0.3386644728407249,-0.5526610435537953,-0.6039143138675869,-0.21014282603422993,-0.3459571662785,-0.5674212592583244,-0.27487953106387963,-0.5388060066756389,-0.46720196030112693,-0.29417478675435627,-0.4950953035308927,-0.6006552441762345,-0.5769374371823288,-0.33772145579993157,-0.5785877878842729,-0.5035214323948287,-0.45626520796136516,-0.4912511521615553,-0.6035857781375281,-0.4500686468482729,-0.5723977699522899,-0.5502464776667769,-0.3489806508233616,-0.47181113066559327,-0.42928851863925505,-0.4608160281015309,-0.6266685371850117,-0.6176381271250716,-0.6486247014462319,-0.62196869864674,-0.5322525482822945,-0.19608321153951597,-0.23206814521769664,-0.3119381177600373,-0.0750556800150316,-0.16734288682028842,-0.35746458344427096,-0.3862056591685057,-0.36872261232329606,-0.4303874450652824,-0.014377729875764635,-0.014456069011997058,-0.1394672338222998,-0.330947543355113,-0.28161186834621627,0.019805804420162734,0.0331268113873639,-0.14273834478345596,-0.10903932736803316,0.1430011383255566,0.043247501763481695,-0.23105999016104936,-0.20498410136891249,0.0056877905779427656,-0.18191438683300962,-0.053553638428215505,-0.1852073980444133,-0.3866880863661976,-0.4514524569768712,-0.23481060059573114
